-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.03	1.00	0.67	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.06	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.09	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.05	0.00	0.00	0.04	1.00	0.66	0.00
-0.08	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.05	1.00	0.65	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.04	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.03	0.00	0.00	0.04	1.00	0.66	0.00
-0.07	-0.03	0.00	0.00	0.04	1.00	0.66	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.05	1.00	0.65	0.00
-0.06	-0.03	0.00	0.00	0.04	1.00	0.66	0.00
-0.05	-0.02	0.00	0.00	0.04	1.00	0.66	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	1.00	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	0.99	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	0.97	0.65	0.00
-0.05	-0.02	0.00	0.00	0.05	0.95	0.65	0.00
-0.04	-0.01	0.00	0.00	0.05	0.93	0.65	0.00
-0.04	-0.01	0.00	0.00	0.05	0.91	0.65	0.00
-0.04	-0.01	0.00	0.00	0.05	0.89	0.65	0.00
-0.04	-0.01	0.00	0.00	0.05	0.87	0.65	0.00
-0.04	-0.01	0.00	0.00	0.05	0.85	0.65	0.00
-0.04	-0.01	0.00	0.00	0.06	0.83	0.64	0.00
-0.04	-0.01	0.00	0.00	0.06	0.81	0.64	0.00
-0.04	-0.01	0.00	0.00	0.06	0.80	0.64	0.00
-0.04	-0.01	0.00	0.00	0.06	0.78	0.64	0.00
-0.04	-0.01	0.00	0.00	0.06	0.76	0.64	0.00
-0.03	-0.01	0.00	0.00	0.06	0.74	0.64	0.00
-0.03	-0.00	0.00	0.00	0.06	0.72	0.64	0.00
-0.03	-0.00	0.00	0.00	0.05	0.71	0.65	0.00
-0.03	-0.00	0.00	0.00	0.06	0.69	0.64	0.01
-0.03	-0.00	0.00	0.00	0.05	0.67	0.65	0.03
-0.03	-0.00	0.00	0.00	0.05	0.65	0.65	0.05
-0.03	0.00	0.00	0.00	0.05	0.64	0.65	0.06
-0.03	0.00	0.00	0.00	0.05	0.62	0.65	0.08
-0.03	0.00	0.00	0.00	0.05	0.60	0.65	0.10
-0.03	0.00	0.00	0.00	0.05	0.58	0.65	0.12
-0.03	0.00	0.00	0.00	0.05	0.56	0.65	0.14
-0.02	0.01	0.00	0.00	0.05	0.54	0.65	0.16
-0.02	0.01	0.00	0.00	0.05	0.52	0.65	0.18
-0.02	0.01	0.00	0.00	0.05	0.50	0.65	0.20
-0.02	0.01	0.00	0.00	0.05	0.49	0.65	0.21
-0.02	0.01	0.00	0.00	0.05	0.47	0.65	0.23
-0.02	0.01	0.00	0.00	0.05	0.45	0.65	0.25
-0.02	0.01	0.00	0.00	0.05	0.43	0.65	0.27
-0.02	0.01	0.00	0.00	0.05	0.41	0.65	0.29
-0.02	0.01	0.00	0.00	0.05	0.39	0.65	0.31
-0.02	0.01	0.00	0.00	0.05	0.37	0.65	0.33
-0.02	0.02	0.00	0.00	0.04	0.35	0.66	0.35
-0.01	0.02	0.00	0.00	0.04	0.32	0.66	0.38
-0.01	0.02	0.00	0.00	0.04	0.30	0.66	0.40
-0.01	0.02	0.00	0.00	0.04	0.28	0.66	0.42
-0.01	0.02	0.00	0.00	0.05	0.26	0.65	0.44
-0.01	0.02	0.00	0.00	0.05	0.24	0.65	0.46
-0.01	0.02	0.00	0.00	0.05	0.22	0.65	0.48
-0.01	0.02	0.00	0.00	0.05	0.20	0.65	0.50
-0.01	0.02	0.00	0.00	0.05	0.18	0.65	0.52
-0.01	0.02	0.00	0.00	0.05	0.15	0.65	0.55
-0.00	0.03	0.00	0.00	0.05	0.13	0.65	0.57
-0.00	0.03	0.00	0.00	0.05	0.11	0.65	0.59
-0.00	0.03	0.00	0.00	0.05	0.09	0.65	0.61
-0.00	0.03	0.00	0.00	0.05	0.07	0.65	0.63
-0.00	0.03	0.00	0.00	0.05	0.05	0.65	0.65
0.00	0.03	0.00	0.00	0.05	0.03	0.65	0.67
0.00	0.03	0.00	0.00	0.05	0.01	0.65	0.69
0.00	0.03	0.00	0.00	0.05	0.00	0.65	0.71
0.00	0.03	0.00	0.00	0.05	0.00	0.65	0.73
0.00	0.03	0.00	0.00	0.05	0.00	0.65	0.75
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.77
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.79
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.81
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.83
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.85
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.87
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.89
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.91
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.93
0.01	0.04	0.00	0.00	0.05	0.00	0.65	0.95
0.02	0.05	0.00	0.00	0.05	0.00	0.65	0.97
0.02	0.05	0.00	0.00	0.05	0.00	0.65	0.99
0.02	0.05	0.00	0.00	0.05	0.00	0.65	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.05	0.00	0.00	0.04	0.00	0.66	1.00
0.02	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.03	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.06	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.05	0.00	0.65	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.06	0.00	0.64	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.08	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.08	0.00	0.62	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.05	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.04	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.04	0.07	0.00	0.00	0.07	0.00	0.63	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.05	0.00	0.65	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.07	0.00	0.00	0.06	0.00	0.64	1.00
0.04	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.06	0.00	0.64	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.06	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.05	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.05	0.00	0.00	0.07	0.00	0.63	1.00
0.03	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	1.00
0.02	0.05	0.00	0.00	0.06	0.00	0.64	0.99
0.02	0.05	0.00	0.00	0.06	0.00	0.64	0.98
0.02	0.05	0.00	0.00	0.07	0.00	0.63	0.97
0.02	0.04	0.00	0.00	0.07	0.00	0.63	0.96
0.02	0.04	0.00	0.00	0.07	0.00	0.63	0.95
0.02	0.04	0.00	0.00	0.07	0.00	0.63	0.93
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.92
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.91
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.90
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.88
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.87
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.86
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.85
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.84
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.82
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.81
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.80
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.79
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.78
0.01	0.04	0.00	0.00	0.06	0.00	0.64	0.77
0.01	0.03	0.00	0.00	0.06	0.00	0.64	0.76
0.01	0.03	0.00	0.00	0.06	0.00	0.64	0.74
0.00	0.03	0.00	0.00	0.06	0.00	0.64	0.73
0.00	0.03	0.00	0.00	0.06	0.00	0.64	0.72
0.00	0.03	0.00	0.00	0.06	0.00	0.64	0.71
0.00	0.03	0.00	0.00	0.06	0.00	0.64	0.70
0.00	0.03	0.00	0.00	0.06	0.01	0.64	0.69
0.00	0.03	0.00	0.00	0.06	0.02	0.64	0.68
0.00	0.03	0.00	0.00	0.06	0.04	0.64	0.66
0.00	0.03	0.00	0.00	0.06	0.05	0.64	0.65
0.00	0.03	0.00	0.00	0.06	0.06	0.64	0.64
-0.00	0.03	0.00	0.00	0.06	0.07	0.64	0.63
